id,sentence,tags
373,"Monteur Oké, even kijken.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PARTICLE.even | DISCOURSE.Backchannel-opener | TOPIC.Media-entertainment
374,Morgen kan onze monteur bij u langskomen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | PRONOUN.2sg-formal-u | PRONOUN.1pl | MODALITY.Epistemic-kan | DISCOURSE.Formal-register-u | TOPIC.Housing-living
375,Bent u dan thuis?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | VERB.Separable-verb | NP.Noun-compound | PRONOUN.2sg-formal-u | TOPIC.Daily-life
376,"Loes Ja, morgenmiddag kan ik.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | NP.Noun-compound | PRONOUN.1sg | MODALITY.Epistemic-kan | DISCOURSE.Backchannel-opener
377,"Monteur Oké, het tijdstip is een beetje afhankelijk van de drukte.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | ARTICLE.Het | NP.Diminutive | DEGREE.Downtoner | DISCOURSE.Backchannel-opener
378,Ik denk ongeveer tussen 14.00 en 16.00 uur.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | CONNECTOR.en-additive
379,"Loes Oké, dat is prima.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Demonstrative | PRONOUN.Relative-clause | SYNTAX.Subordinate-clause | DISCOURSE.Backchannel-opener
380,Monteur Ik weet nog niet hoe laat precies.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | PARTICLE.nog | NEGATION.niet
381,Dat laten we u morgen weten.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERB.Causative-laten | PRONOUN.2sg-formal-u | PRONOUN.1pl | SYNTAX.Subordinate-clause
382,"Loes Fijn, dank u wel.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.2sg-formal-u | PARTICLE.wel | DISCOURSE.Evaluative-stance
383,Monteur Tot ziens.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
384,Loes Dag.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
385,Stefan en Sharon zijn broer en zus.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3sg-masc | CONNECTOR.en-additive | TOPIC.Relationships-family
386,Hun moeder is ook thuis.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERB.Separable-verb | NP.Noun-compound | TOPIC.Daily-life | TOPIC.Relationships-family
387,Sharon zit in haar eigen kamer.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3sg-fem | TOPIC.Daily-life | TOPIC.Housing-living
388,"Sharon Hé, wat doe je in mijn kamer?",SENTENCE_TYPE.Wh-question | TENSE.Presens | PRONOUN.1sg | PRONOUN.2sg-informal | DISCOURSE.Informal-register | TOPIC.Daily-life | TOPIC.Housing-living
389,"Stefan Uh, ik zoek een föhn.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.1sg | DISCOURSE.Backchannel-opener
390,Mag ik je föhn even lenen?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.1sg | PRONOUN.2sg-informal | PARTICLE.even | DISCOURSE.Informal-register
391,Sharon Een föhn?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens
392,Sinds wanneer droog jij je haar?,SENTENCE_TYPE.Wh-question | TENSE.Presens | PRONOUN.2sg-informal | PRONOUN.3sg-fem | SYNTAX.Subordinate-clause | CONNECTOR.als-conditional | DISCOURSE.Informal-register | TOPIC.Daily-life
393,Anders zit het raar.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.Het
394,Ik ga zo naar een feestje.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Futurum-gaan | VERBCLUSTER.gaan-inf | NP.Diminutive
395,"Stefan Sharon Oh, spannend!",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | DISCOURSE.Backchannel-opener | DISCOURSE.Evaluative-stance
396,"Nou, hij ligt niet hier.",SENTENCE_TYPE.Negative-declarative | TENSE.Presens | PRONOUN.3sg-masc | PARTICLE.nou | NEGATION.niet | DISCOURSE.Backchannel-opener
397,Vraag maar aan mama.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | CONNECTOR.maar-adversative
398,Stefan Mam...,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
399,Moeder Ja?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens
400,Stefan Waar is de föhn van Sharon?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | ARTICLE.De
401,"In de badkamer, naast mijn elektrische tandenborstel.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | NP.Noun-compound | PRONOUN.1sg | TOPIC.Daily-life
402,Hoezo?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens
403,Moeder Stefan Gewoon.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PARTICLE.gewoon
404,"En heb je mijn nieuwe, zwarte broek gezien?",SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.1sg | PRONOUN.2sg-informal | DISCOURSE.Informal-register | TOPIC.Daily-life
405,Heb je hem in de droger gedaan?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | ARTICLE.De | PRONOUN.2sg-informal | PRONOUN.3sg-masc | DISCOURSE.Informal-register
406,"Moeder Nee, die heb ik buiten opgehangen.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERB.Separable-verb | NP.Demonstrative | PRONOUN.1sg
407,Stefan Is hij al droog?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.3sg-masc | PARTICLE.al
408,Moeder Dat denk ik wel.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.1sg | PARTICLE.wel | SYNTAX.Subordinate-clause
409,Stefan Wil jij hem dan strijken?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.2sg-informal | PRONOUN.3sg-masc | DISCOURSE.Informal-register | TOPIC.Daily-life
410,"Moeder Nou, kun je dat zelf niet even doen?",SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.2sg-informal | PRONOUN.Relative-clause | PARTICLE.even | PARTICLE.nou | NEGATION.niet | SYNTAX.Subordinate-clause | DISCOURSE.Informal-register | DISCOURSE.Indirect-request | DISCOURSE.Backchannel-opener
411,Het strijkijzer staat in de kast bij de stofzuiger.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | TOPIC.Housing-living
412,"Stefan Ja maar mam, ik heb haast en ik moet mijn tanden nog poetsen.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | VERBCLUSTER.modal-inf | PRONOUN.1sg | PARTICLE.nog | MODALITY.Deontic-obligation | CONNECTOR.en-additive | CONNECTOR.maar-adversative
413,"Moeder Kom op, probeer het zelf even te doen.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERBCLUSTER.te-inf | ARTICLE.Het | PARTICLE.even
414,Stefan Oké...,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | DISCOURSE.Backchannel-opener
415,Moeder Is je zus daar nog?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.2sg-informal | PARTICLE.nog | DISCOURSE.Informal-register | TOPIC.Relationships-family
416,Stefan Ja.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
417,Moeder Sharon?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens
418,Sharon Ja...,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
419,Moeder Wil jij die vuile borden op het aanrecht even afwassen?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | VERB.Separable-verb | ARTICLE.Het | PRONOUN.2sg-informal | PARTICLE.even | DISCOURSE.Informal-register
420,"Sharon Mam, ik heb huiswerk.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Noun-compound | PRONOUN.1sg | TOPIC.Education
421,"Moeder Sharon Kom op, dat is zo gebeurd.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Perfectum | NP.Demonstrative | PRONOUN.Relative-clause | SYNTAX.Subordinate-clause
422,Je hoeft ze niet in de kast te zetten.,SENTENCE_TYPE.Negative-declarative | TENSE.Imperfectum | MODAL.hoeven-neg | VERBCLUSTER.modal-inf | VERBCLUSTER.te-inf | ARTICLE.De | PRONOUN.3sg-fem | PRONOUN.3pl | NEGATION.niet | NEGATION.hoeven-neg
423,Dat doe ik wel.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.1sg | PARTICLE.wel | SYNTAX.Subordinate-clause
424,En dan zet ik daarna lekker koffie voor ons.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.1sg | PRONOUN.1pl | SYNTAX.Inversion-V2 | CONNECTOR.Temporal-sequence | INFSTR.Topicalization-fronting | TOPIC.Daily-life
425,O...Waarom hebben we geen afwasmachine?,SENTENCE_TYPE.Wh-question | TENSE.Presens | PRONOUN.1pl | PRONOUN.Relative-clause | NEGATION.geen | TOPIC.Housing-living
426,Moeder Omdat we al genoeg apparaten hebben.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.1pl | PARTICLE.al | DEGREE.genoeg-sufficiency | SYNTAX.Subordinate-clause
427,Vorige week heb ik nog een nieuwe waterkoker gekocht.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Perfectum | PRONOUN.1sg | PARTICLE.nog | TOPIC.Housing-living
428,"We hebben echt geen afwasmachine nodig, dat is ook niet zo goed voor het milieu.",SENTENCE_TYPE.Negative-declarative | TENSE.Perfectum | ARTICLE.Het | NP.Demonstrative | PRONOUN.Relative-clause | PARTICLE.echt-intensifier | DEGREE.Intensifier | NEGATION.niet | NEGATION.geen | SYNTAX.Subordinate-clause | TOPIC.Nature-environment | TOPIC.Housing-living
429,Sharon Kan Stefan de afwas niet doen?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | ARTICLE.De | NEGATION.niet | TOPIC.Daily-life
430,"Stefan Nee, ik moet strijken!",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | PRONOUN.1sg | MODALITY.Deontic-obligation | TOPIC.Daily-life
431,Jammer zus.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | TOPIC.Relationships-family
432,Sharon Oké...,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | DISCOURSE.Backchannel-opener
433,"Trouwen, samenwonen en scheiden Wat is er veranderd in Nederland?",SENTENCE_TYPE.Wh-question | TENSE.Presens | NP.Noun-compound | PRONOUN.Relative-clause | CONNECTOR.en-additive | TOPIC.Relationships-family
434,Ontmoeten De eerste ontmoeting is een belangrijk moment.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
435,"De meeste mensen in Nederland leren in hun vrije tijd hun partner kennen, bijvoorbeeld op een feestje of via een sportvereniging.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Diminutive | NP.Noun-compound | PRONOUN.3pl | CONNECTOR.of-alternative | TOPIC.Daily-life | TOPIC.Education | TOPIC.Relationships-family
436,Soms ontmoeten mensen elkaar omdat de familie dat graag wil.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.willen | VERB.Reflexive | ARTICLE.De | NP.Demonstrative | PRONOUN.Relative-clause | SYNTAX.Subordinate-clause | CONNECTOR.omdat-causal | TOPIC.Relationships-family
437,De laatste jaren zoeken steeds meer mensen een partner online.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Adjective-comparative | TOPIC.Media-entertainment | TOPIC.Relationships-family
438,"Ze sturen elkaar via een app of website een bericht, ze spreken af en gaan 'daten'.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Futurum-gaan | VERBCLUSTER.gaan-inf | VERB.Reflexive | PRONOUN.3sg-fem | PRONOUN.3pl | CONNECTOR.en-additive | CONNECTOR.of-alternative | TOPIC.Media-entertainment
439,"Als alles goed gaat, worden ze verliefd en krijgen ze een relatie.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Futurum-gaan | VERBCLUSTER.gaan-inf | PRONOUN.3sg-fem | PRONOUN.3pl | PRONOUN.Indefinite | SYNTAX.Subordinate-clause | CONNECTOR.en-additive | TOPIC.Relationships-family
440,Zelfstandig wonen en samenwonen Ongetrouwd samenwonen wordt ieder jaar populairder.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | CONNECTOR.en-additive | TOPIC.Housing-living
441,Veel jonge mensen willen eerst samenwonen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.willen | VERBCLUSTER.modal-inf | CONNECTOR.Temporal-sequence
442,Ze willen hun partner eerst beter leren kennen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.willen | VERBCLUSTER.modal-inf | NP.Adjective-comparative | PRONOUN.3pl | CONNECTOR.Temporal-sequence | TOPIC.Education | TOPIC.Relationships-family
443,Pas daarna trouwen ze of ze trouwen helemaal niet.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | PRONOUN.3sg-fem | PRONOUN.3pl | NEGATION.niet | SYNTAX.Inversion-V2 | CONNECTOR.of-alternative | CONNECTOR.Temporal-sequence | INFSTR.Topicalization-fronting | TOPIC.Relationships-family
444,Ook het aantal alleenstaande mensen is erg toegenomen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.Het | DEGREE.Intensifier
445,Alleenstaande mensen zijn mensen die alleen wonen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Demonstrative | PRONOUN.3sg-masc | TOPIC.Housing-living
446,Trouwen Vroeger was ongetrouwd samenwonen niet zo vanzelfsprekend.,SENTENCE_TYPE.Negative-declarative | TENSE.Imperfectum | NEGATION.niet
447,De meeste mannen en vrouwen trouwden toen voor hun vijfentwintigste.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3pl | CONNECTOR.en-additive
448,Tegenwoordig trouwen mensen gemiddeld tien jaar later.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | TOPIC.Relationships-family
449,Het aantal huwelijken in Nederland daalt nog steeds.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Noun-compound | PARTICLE.nog
450,"Sinds 2001 kunnen twee mannen ook met elkaar trouwen, net als twee vrouwen.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | VERB.Reflexive | MODALITY.Epistemic-kan | SYNTAX.Subordinate-clause | CONNECTOR.als-conditional | TOPIC.Relationships-family
451,Kinderen Vrouwen krijgen ook steeds later en minder kinderen dan vroeger.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Adjective-comparative | CONNECTOR.en-additive | TOPIC.Relationships-family
452,Ze krijgen nu gemiddeld twee kinderen en zijn gemiddeld dertig jaar oud als ze hun eerste kind krijgen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Perfectum | PRONOUN.3sg-masc | PRONOUN.3pl | SYNTAX.Subordinate-clause | CONNECTOR.als-conditional | CONNECTOR.en-additive | TOPIC.Relationships-family
453,Een traditioneel gezin is vooral minder belangrijk voor mensen met een hoge opleiding en een drukke baan.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Perfectum | NP.Adjective-comparative | CONNECTOR.en-additive | TOPIC.Work-career | TOPIC.Relationships-family
454,Ze stellen het krijgen van kinderen vaak uit.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERB.Separable-verb | ARTICLE.Het | TOPIC.Relationships-family
455,Scheiden Meer dan dertig procent van de huwelijken in Nederland eindigt in een scheiding.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | NP.Noun-compound | SYNTAX.Inversion-V2 | INFSTR.Topicalization-fronting
456,Mensen scheiden vooral omdat ze te veel ruzie met elkaar maken.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERB.Reflexive | PRONOUN.3sg-fem | PRONOUN.3pl | DEGREE.te-excess | SYNTAX.Subordinate-clause | CONNECTOR.omdat-causal | TOPIC.Relationships-family
457,"Ruzies gaan bijvoorbeeld over geldproblemen, verschillende culturen of verschillende verwachtingen van de toekomst.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Futurum-gaan | VERBCLUSTER.gaan-inf | ARTICLE.De | CONNECTOR.of-alternative
458,Veel gescheiden ouders delen samen de zorg en de opvoeding van de kinderen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | CONNECTOR.en-additive | TOPIC.Media-entertainment | TOPIC.Relationships-family
459,De kinderen wonen bijvoorbeeld de ene week bij hun moeder en de andere week bij hun vader.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | PRONOUN.3pl | CONNECTOR.en-additive | TOPIC.Housing-living | TOPIC.Relationships-family
460,Hoe gaat het daar?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | ARTICLE.Het
461,Rafael en Sidra zijn vrienden.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3sg-masc | CONNECTOR.en-additive
462,Sidra woont tijdelijk in Australië.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
463,Ze bellen elkaar elke zondag.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERB.Reflexive | NP.Noun-compound
464,"Rafael Ha Sidra, kun je me horen?",SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.1sg | PRONOUN.2sg-informal | DISCOURSE.Informal-register | DISCOURSE.Indirect-request
465,Sidra Hé!,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
466,"Jazeker, ik hoor je perfect!",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.1sg | PRONOUN.2sg-informal | PARTICLE.hoor | DISCOURSE.Informal-register
467,Rafael Mooi!,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
468,Hoe gaat het daar aan de andere kant van de wereld?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | ARTICLE.De | ARTICLE.Het
469,Is het nog steeds zo heet?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | ARTICLE.Het | PARTICLE.nog
470,"Sidra Ja, het is hier bloed heet, maar ik zal niet klagen.",SENTENCE_TYPE.Negative-declarative | TENSE.Futurum-zullen | MODAL.zullen | VERBCLUSTER.modal-inf | ARTICLE.Het | PRONOUN.1sg | PARTICLE.maar | NEGATION.niet | CONNECTOR.maar-adversative | DISCOURSE.Backchannel-opener
471,Ik hoorde dat het in Nederland al de hele week vriest.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Imperfectum | ARTICLE.De | ARTICLE.Het | NP.Demonstrative | NP.Noun-compound | PARTICLE.al | SYNTAX.Subordinate-clause
472,"Rafael Klopt, gisteren was het zelfs tien graden onder nul!",SENTENCE_TYPE.Affirmative-declarative | TENSE.Imperfectum | ARTICLE.Het | TOPIC.Nature-environment
473,Ik heb de hele tijd koude voeten.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De
474,"Zeg, heb je nog iets leuks gedaan dit weekend?",SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.2sg-informal | PRONOUN.Indefinite | PARTICLE.nog | DISCOURSE.Informal-register | DISCOURSE.Backchannel-opener | TOPIC.Daily-life
475,"Sidra Ja, mijn broers zijn op bezoek!",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.1sg | PRONOUN.3sg-masc | DISCOURSE.Backchannel-opener
476,"Ik wilde ze meteen de blauwe zee laten zien, dus we zijn gisteren naar het strand gegaan.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Perfectum | TENSE.Imperfectum | MODAL.willen | VERB.Causative-laten | ARTICLE.De | ARTICLE.Het | PRONOUN.3sg-masc | PRONOUN.1pl | PRONOUN.3pl | CONNECTOR.dus-consecutive | TOPIC.Nature-environment | TOPIC.Travel-leisure
477,En 's avonds heb ik uitgebreid gekookt.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Perfectum | PRONOUN.1sg
478,"Rafael Oh, leuk!",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | DISCOURSE.Backchannel-opener
479,Slapen je broers bij jou thuis?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | VERB.Separable-verb | NP.Noun-compound | PRONOUN.2sg-informal | DISCOURSE.Informal-register | TOPIC.Daily-life
480,"Sidra Nee, ze slapen in een hotel.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.3sg-fem | PRONOUN.3pl | TOPIC.Travel-leisure
481,Mijn huisje is veel te klein voor een extra bed.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Diminutive | DEGREE.te-excess
482,Rafael Ah ja.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
483,En tot wanneer blijven ze?,SENTENCE_TYPE.Wh-question | TENSE.Presens | PRONOUN.3sg-fem | PRONOUN.3pl | SYNTAX.Subordinate-clause | CONNECTOR.als-conditional
484,"Sidra Tot vrijdag, dan vliegen ze terug naar Nederland.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Noun-compound | PRONOUN.3sg-fem | PRONOUN.3pl | TOPIC.Travel-leisure
485,We hebben nog veel plannen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PARTICLE.nog
486,Vanavond gaan we uit eten en morgen gaan we waarschijnlijk wandelen in de natuur.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Futurum-gaan | VERBCLUSTER.gaan-inf | ARTICLE.De | PRONOUN.1pl | MODALITY.Epistemic-adverbial | CONNECTOR.en-additive | TOPIC.Daily-life | TOPIC.Nature-environment | TOPIC.Travel-leisure
487,"Rafael Pff, je maakt me jaloers!",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.1sg | PRONOUN.2sg-informal | DISCOURSE.Informal-register | DISCOURSE.Backchannel-opener
488,"Sidra Ah, heb jij nog iets leuks meegemaakt?",SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.2sg-informal | PRONOUN.Indefinite | PARTICLE.nog | DISCOURSE.Informal-register | DISCOURSE.Backchannel-opener
